transaction_id,client_id,stock_id,symbol,trade_date,trade_time,side,order_type,quantity,price,gross_value_thb,commission_thb,vat_thb,net_value_thb,channel,status,settlement_date
TXN00010021,C00336,STK0049,JAS,2025-03-04,2025-03-04 14:35:14,BUY,Limit,500000,61.43,30715000.0,30715.0,2150.05,30747865.05,Online,Filled,2025-03-06
TXN00002197,C00172,STK0048,DTAC,2025-03-04,2025-03-04 14:37:14,BUY,Limit,50000,57.5,2875000.0,4945.0,346.15,2880291.15,Mobile App,Filled,2025-03-06
TXN00014082,C00047,STK0017,BCH,2025-03-04,2025-03-04 14:38:09,BUY,Market,5000,73.18,365900.0,0.0,0.0,0.0,Online,Cancelled,2025-03-06
TXN00000209,C00014,STK0035,BJC,2025-03-04,2025-03-04 14:38:09,BUY,Limit,50000,15.84,792000.0,1639.44,114.76,793754.2,Broker,Filled,2025-03-06
TXN00006826,C00448,STK0022,AP,2025-03-04,2025-03-04 14:39:46,SELL,Limit,100000,12.98,1298000.0,2232.56,156.28,1295611.16,Broker,Filled,2025-03-06
TXN00009170,C00259,STK0032,HUMAN,2025-03-04,2025-03-04 14:42:20,BUY,Limit,50000,65.53,3276500.0,5406.22,378.44,3282284.66,Online,Filled,2025-03-06
TXN00006842,C00057,STK0007,EGCO,2025-03-04,2025-03-04 14:46:27,SELL,Stop Loss,50000,59.01,2950500.0,0.0,0.0,0.0,Online,Cancelled,2025-03-06
TXN00013289,C00495,STK0026,SC,2025-03-04,2025-03-04 14:51:05,SELL,Limit,4000,25.42,101680.0,257.25,18.01,101404.74,Online,Filled,2025-03-06
TXN00004340,C00408,STK0050,THCOM,2025-03-04,2025-03-04 14:56:31,BUY,Market,50000,44.16,2208000.0,3312.0,231.84,2211543.84,Online,Filled,2025-03-06
TXN00015210,C00406,STK0005,BGRIM,2025-03-04,2025-03-04 14:58:22,BUY,Market,16000,101.03,1616480.0,2780.35,194.62,1619454.97,Online,Filled,2025-03-06
TXN00012401,C00112,STK0031,FORTH,2025-03-04,2025-03-04 15:05:27,BUY,Market,8000,56.25,450000.0,1089.0,76.23,451165.23,Broker,Filled,2025-03-06
TXN00006554,C00075,STK0042,IVL,2025-03-04,2025-03-04 15:11:42,BUY,Limit,2000,51.23,102460.0,225.41,15.78,102701.19,Mobile App,Filled,2025-03-06
TXN00001503,C00287,STK0004,GULF,2025-03-04,2025-03-04 15:13:26,BUY,Market,20000,111.15,2223000.0,3334.5,233.42,2226567.92,Broker,Filled,2025-03-06
TXN00009298,C00030,STK0034,CPALL,2025-03-04,2025-03-04 15:17:04,SELL,Limit,10000,76.62,766200.0,1517.08,106.2,764576.72,Online,Filled,2025-03-06
TXN00021159,C00310,STK0042,IVL,2025-03-04,2025-03-04 15:20:16,SELL,Limit,4000,51.23,204920.0,495.91,34.71,204389.38,Online,Filled,2025-03-06
TXN00003102,C00057,STK0002,PTTEP,2025-03-04,2025-03-04 15:24:31,BUY,Market,10000,91.46,914600.0,1646.28,115.24,916361.52,Mobile App,Filled,2025-03-06
TXN00016891,C00194,STK0029,HANA,2025-03-04,2025-03-04 15:25:06,BUY,Market,100000,26.05,2605000.0,3907.5,273.53,2609181.03,Broker,Filled,2025-03-06
TXN00022948,C00083,STK0010,BBL,2025-03-04,2025-03-04 15:30:41,SELL,Limit,3000,109.15,327450.0,792.43,55.47,326602.1,Online,Filled,2025-03-06
TXN00007316,C00042,STK0022,AP,2025-03-04,2025-03-04 15:37:56,SELL,Limit,1000,12.98,12980.0,50.0,3.5,12926.5,Mobile App,Filled,2025-03-06
TXN00021597,C00212,STK0020,NTV,2025-03-04,2025-03-04 15:53:35,SELL,Stop Loss,400,64.97,25988.0,74.59,5.22,25908.19,Online,Filled,2025-03-06
TXN00003948,C00362,STK0004,GULF,2025-03-04,2025-03-04 15:57:28,SELL,Market,50000,111.15,5557500.0,7669.35,536.85,5549293.8,Online,Filled,2025-03-06
TXN00015552,C00448,STK0004,GULF,2025-03-04,2025-03-04 15:57:35,SELL,Market,404120,111.15,44917938.0,51655.63,3615.89,44862666.48,Online,Partial,2025-03-06
TXN00021764,C00021,STK0010,BBL,2025-03-04,2025-03-04 15:57:58,BUY,Market,7000,109.15,764050.0,1512.82,105.9,765668.72,Broker,Filled,2025-03-06
TXN00010917,C00409,STK0040,SCC,2025-03-04,2025-03-04 16:01:09,BUY,Limit,30000,17.39,521700.0,939.06,65.73,522704.79,Broker,Filled,2025-03-06
TXN00012609,C00082,STK0007,EGCO,2025-03-04,2025-03-04 16:01:23,BUY,Limit,50000,59.01,2950500.0,4868.32,340.78,2955709.1,Online,Filled,2025-03-06
TXN00001992,C00291,STK0023,SPALI,2025-03-04,2025-03-04 16:01:24,BUY,Limit,5000,11.16,55800.0,139.5,9.76,55949.26,Online,Filled,2025-03-06
TXN00008628,C00011,STK0026,SC,2025-03-04,2025-03-04 16:06:31,BUY,Limit,2000,25.42,50840.0,127.1,8.9,50976.0,Online,Filled,2025-03-06
TXN00007472,C00348,STK0018,CHG,2025-03-04,2025-03-04 16:07:52,BUY,Market,50000,70.72,3536000.0,5304.0,371.28,3541675.28,Mobile App,Filled,2025-03-06
TXN00019430,C00164,STK0003,GPSC,2025-03-04,2025-03-04 16:11:14,BUY,Limit,100000,51.59,5159000.0,7119.42,498.36,5166617.78,Online,Filled,2025-03-06
TXN00016499,C00488,STK0023,SPALI,2025-03-04,2025-03-04 16:12:30,BUY,Market,4000,11.16,44640.0,122.76,8.59,44771.35,Mobile App,Filled,2025-03-06
TXN00011085,C00165,STK0010,BBL,2025-03-04,2025-03-04 16:18:49,BUY,Market,10000,109.15,1091500.0,1637.25,114.61,1093251.86,Online,Filled,2025-03-06
TXN00012155,C00327,STK0044,TOA,2025-03-04,2025-03-04 16:28:23,SELL,Market,10000,87.84,878400.0,1818.29,127.28,876454.43,Phone,Filled,2025-03-06
TXN00007292,C00124,STK0030,SVI,2025-03-04,2025-03-04 16:33:30,BUY,Market,6000,53.02,318120.0,769.85,53.89,318943.74,Broker,Filled,2025-03-06
TXN00011660,C00405,STK0026,SC,2025-03-04,2025-03-04 16:34:19,SELL,Limit,500000,25.42,12710000.0,15252.0,1067.64,12693680.36,Online,Filled,2025-03-06
TXN00005352,C00337,STK0022,AP,2025-03-04,2025-03-04 16:40:22,BUY,Market,50000,12.98,649000.0,1285.02,89.95,650374.97,Online,Filled,2025-03-06
TXN00013534,C00090,STK0006,RATCH,2025-03-04,2025-03-04 16:57:38,BUY,Limit,30000,196.33,5889900.0,7067.88,494.75,5897462.63,Mobile App,Filled,2025-03-06
TXN00000599,C00452,STK0047,TRUE,2025-03-05,2025-03-05 10:07:01,SELL,Market,14000,51.62,722680.0,1495.95,104.72,721079.33,Online,Filled,2025-03-07
TXN00000187,C00020,STK0027,SIRI,2025-03-05,2025-03-05 10:07:39,SELL,Limit,200,67.43,13486.0,50.0,3.5,13432.5,Online,Filled,2025-03-07
TXN00005704,C00306,STK0004,GULF,2025-03-05,2025-03-05 10:07:52,BUY,Market,800,113.35,90680.0,260.25,18.22,90958.47,Online,Filled,2025-03-07
TXN00016596,C00260,STK0025,ORI,2025-03-05,2025-03-05 10:16:52,SELL,Limit,6000,21.45,128700.0,325.61,22.79,128351.6,Phone,Filled,2025-03-07
TXN00017073,C00287,STK0007,EGCO,2025-03-05,2025-03-05 10:20:33,BUY,Market,30000,56.89,1706700.0,2560.05,179.2,1709439.25,Phone,Filled,2025-03-07
TXN00015671,C00185,STK0016,BH,2025-03-05,2025-03-05 10:28:10,SELL,Limit,65924,37.79,2491267.96,4284.98,299.95,2486683.03,Online,Partial,2025-03-07
TXN00022318,C00397,STK0046,ADVANC,2025-03-05,2025-03-05 10:30:42,BUY,Limit,5000,62.33,311650.0,788.47,55.19,312493.66,Online,Filled,2025-03-07
TXN00008305,C00270,STK0024,PSH,2025-03-05,2025-03-05 10:51:16,SELL,Market,500,81.66,40830.0,112.28,7.86,40709.86,Online,Filled,2025-03-07
TXN00006103,C00397,STK0001,PTT,2025-03-05,2025-03-05 10:53:39,BUY,Limit,50000,147.82,7391000.0,10199.58,713.97,7401913.55,Mobile App,Filled,2025-03-07
TXN00020105,C00072,STK0048,DTAC,2025-03-05,2025-03-05 10:55:39,BUY,Limit,50000,58.67,2933500.0,5045.62,353.19,2938898.81,Online,Filled,2025-03-07
TXN00014096,C00400,STK0016,BH,2025-03-05,2025-03-05 11:06:10,SELL,Limit,10000,37.79,377900.0,831.38,58.2,377010.42,Mobile App,Filled,2025-03-07
TXN00021332,C00215,STK0038,CENTEL,2025-03-05,2025-03-05 11:07:59,SELL,Limit,2000,55.53,111060.0,280.98,19.67,110759.35,Broker,Filled,2025-03-07
TXN00019611,C00021,STK0008,KBANK,2025-03-05,2025-03-05 11:20:04,BUY,Stop Loss,90000,109.71,9873900.0,13033.55,912.35,9887845.9,Mobile App,Filled,2025-03-07
TXN00019696,C00006,STK0024,PSH,2025-03-05,2025-03-05 11:22:26,SELL,Limit,8000,81.66,653280.0,1175.9,82.31,652021.79,Online,Filled,2025-03-07
TXN00011835,C00172,STK0004,GULF,2025-03-05,2025-03-05 11:28:45,SELL,Limit,34260,113.35,3883371.0,5359.05,375.13,3877636.82,Broker,Partial,2025-03-07
TXN00001067,C00114,STK0020,NTV,2025-03-05,2025-03-05 11:30:08,SELL,Market,2000,65.68,131360.0,332.34,23.26,131004.4,Phone,Filled,2025-03-07
TXN00001944,C00301,STK0007,EGCO,2025-03-05,2025-03-05 11:32:14,BUY,Market,5000,56.89,284450.0,719.66,50.38,285220.04,Online,Filled,2025-03-07
TXN00023694,C00116,STK0028,DELTA,2025-03-05,2025-03-05 11:33:43,BUY,Stop Loss,10000,59.8,598000.0,1237.86,86.65,599324.51,Mobile App,Filled,2025-03-07
TXN00012676,C00469,STK0043,PTTGC,2025-03-05,2025-03-05 11:37:06,BUY,Market,30000,75.14,2254200.0,3877.22,271.41,2258348.63,Mobile App,Filled,2025-03-07
TXN00009351,C00198,STK0001,PTT,2025-03-05,2025-03-05 11:39:29,BUY,Limit,500,147.82,73910.0,212.12,14.85,74136.97,Online,Filled,2025-03-07
TXN00018322,C00018,STK0029,HANA,2025-03-05,2025-03-05 11:41:03,SELL,Limit,7000,25.93,181510.0,459.22,32.15,181018.63,Broker,Filled,2025-03-07
TXN00021550,C00400,STK0013,BAY,2025-03-05,2025-03-05 11:43:34,SELL,Limit,5000,56.41,282050.0,620.51,43.44,281386.05,Online,Filled,2025-03-07
TXN00012502,C00067,STK0031,FORTH,2025-03-05,2025-03-05 11:44:18,SELL,Limit,80000,57.81,4624800.0,7954.66,556.83,4616288.51,Mobile App,Filled,2025-03-07
TXN00001742,C00450,STK0002,PTTEP,2025-03-05,2025-03-05 11:49:04,SELL,Market,1000,93.14,93140.0,267.31,18.71,92853.98,Mobile App,Filled,2025-03-07
TXN00002448,C00045,STK0005,BGRIM,2025-03-05,2025-03-05 11:50:25,BUY,Limit,10000,99.12,991200.0,1962.58,137.38,993299.96,Online,Filled,2025-03-07
TXN00004527,C00089,STK0044,TOA,2025-03-05,2025-03-05 11:53:19,BUY,Market,2000,89.75,179500.0,454.14,31.79,179985.93,Online,Filled,2025-03-07
TXN00016430,C00356,STK0022,AP,2025-03-05,2025-03-05 11:58:11,SELL,Market,100000,12.79,1279000.0,2199.88,153.99,1276646.13,Online,Filled,2025-03-07
TXN00013280,C00008,STK0029,HANA,2025-03-05,2025-03-05 12:05:33,SELL,Limit,3000,25.93,77790.0,194.48,13.61,77581.91,Online,Filled,2025-03-07
TXN00024421,C00377,STK0022,AP,2025-03-05,2025-03-05 12:08:00,BUY,Market,3000,12.79,38370.0,110.12,7.71,38487.83,Online,Filled,2025-03-07
TXN00009851,C00220,STK0041,SCGP,2025-03-05,2025-03-05 12:13:15,SELL,Market,10000,13.31,133100.0,336.74,23.57,132739.69,Online,Filled,2025-03-07
TXN00019045,C00088,STK0021,LH,2025-03-05,2025-03-05 12:14:13,SELL,Limit,50000,32.25,1612500.0,2773.5,194.14,1609532.36,Mobile App,Filled,2025-03-07
TXN00005923,C00091,STK0021,LH,2025-03-05,2025-03-05 12:14:16,SELL,Market,50000,32.25,1612500.0,2418.75,169.31,1609911.94,Mobile App,Filled,2025-03-07
TXN00009882,C00468,STK0034,CPALL,2025-03-05,2025-03-05 12:14:26,BUY,Market,50000,76.3,3815000.0,6294.75,440.63,3821735.38,Online,Filled,2025-03-07
TXN00015438,C00498,STK0008,KBANK,2025-03-05,2025-03-05 12:16:39,SELL,Market,10000,109.71,1097100.0,1887.01,132.09,1095080.9,Online,Filled,2025-03-07
TXN00017105,C00107,STK0048,DTAC,2025-03-05,2025-03-05 12:18:28,BUY,Market,4000,58.67,234680.0,516.3,36.14,235232.44,Mobile App,Filled,2025-03-07
TXN00019880,C00252,STK0008,KBANK,2025-03-05,2025-03-05 12:20:05,SELL,Market,2500,109.71,274275.0,603.4,42.24,273629.36,Mobile App,Filled,2025-03-07
TXN00018010,C00350,STK0015,BDMS,2025-03-05,2025-03-05 12:24:25,BUY,Limit,5000,56.9,284500.0,688.49,48.19,285236.68,Broker,Filled,2025-03-07
TXN00015119,C00470,STK0009,SCB,2025-03-05,2025-03-05 12:33:27,BUY,Limit,50000,215.55,10777500.0,12933.0,905.31,10791338.31,Mobile App,Filled,2025-03-07
TXN00022390,C00329,STK0050,THCOM,2025-03-05,2025-03-05 12:33:49,BUY,Limit,100000,45.08,4508000.0,6762.0,473.34,4515235.34,Online,Filled,2025-03-07
TXN00014853,C00401,STK0043,PTTGC,2025-03-05,2025-03-05 12:35:03,BUY,Limit,155611,75.14,11692610.54,13446.5,941.26,11706998.3,Online,Partial,2025-03-07
TXN00017229,C00336,STK0007,EGCO,2025-03-05,2025-03-05 12:38:04,BUY,Market,500000,56.89,28445000.0,0.0,0.0,0.0,Mobile App,Cancelled,2025-03-07
TXN00016195,C00351,STK0001,PTT,2025-03-05,2025-03-05 12:40:45,SELL,Limit,100000,147.82,14782000.0,20399.16,1427.94,14760172.9,Online,Filled,2025-03-07
TXN00010108,C00341,STK0007,EGCO,2025-03-05,2025-03-05 12:45:29,SELL,Market,100000,56.89,5689000.0,7850.82,549.56,5680599.62,Broker,Filled,2025-03-07
TXN00011551,C00026,STK0047,TRUE,2025-03-05,2025-03-05 12:52:56,BUY,Limit,4000,51.62,206480.0,454.26,31.8,206966.06,Online,Filled,2025-03-07
TXN00018002,C00215,STK0046,ADVANC,2025-03-05,2025-03-05 12:57:57,BUY,Market,2000,62.33,124660.0,315.39,22.08,124997.47,Online,Filled,2025-03-07
TXN00011568,C00217,STK0001,PTT,2025-03-05,2025-03-05 13:00:02,BUY,Market,4000,147.82,591280.0,1170.73,81.95,592532.68,Online,Filled,2025-03-07
TXN00012215,C00470,STK0013,BAY,2025-03-05,2025-03-05 13:05:34,SELL,Limit,50000,56.41,2820500.0,4230.75,296.15,2815973.1,Mobile App,Filled,2025-03-07
TXN00005433,C00082,STK0048,DTAC,2025-03-05,2025-03-05 13:06:42,BUY,Market,100000,58.67,5867000.0,7744.44,542.11,5875286.55,Mobile App,Filled,2025-03-07
TXN00001254,C00227,STK0039,MINT,2025-03-05,2025-03-05 13:09:40,SELL,Limit,451,38.32,17282.32,50.0,3.5,17228.82,Online,Partial,2025-03-07
TXN00019600,C00376,STK0022,AP,2025-03-05,2025-03-05 13:15:07,SELL,Market,500000,12.79,6395000.0,8441.4,590.9,6385967.7,Mobile App,Filled,2025-03-07
TXN00018729,C00336,STK0032,HUMAN,2025-03-05,2025-03-05 13:25:53,SELL,Market,500000,65.73,32865000.0,32865.0,2300.55,32829834.45,Online,Filled,2025-03-07
TXN00013794,C00327,STK0030,SVI,2025-03-05,2025-03-05 13:27:41,SELL,Limit,10000,54.39,543900.0,1125.87,78.81,542695.32,Broker,Filled,2025-03-07
TXN00003109,C00337,STK0032,HUMAN,2025-03-05,2025-03-05 13:28:31,BUY,Market,100000,65.73,6573000.0,8676.36,607.35,6582283.71,Online,Filled,2025-03-07
TXN00001688,C00337,STK0021,LH,2025-03-05,2025-03-05 13:30:46,BUY,Market,10000,32.25,322500.0,780.45,54.63,323335.08,Mobile App,Filled,2025-03-07
TXN00013238,C00470,STK0039,MINT,2025-03-05,2025-03-05 13:35:45,SELL,Market,100000,38.32,3832000.0,5748.0,402.36,3825849.64,Mobile App,Filled,2025-03-07
TXN00003522,C00298,STK0004,GULF,2025-03-05,2025-03-05 13:36:53,SELL,Limit,50000,113.35,5667500.0,6801.0,476.07,5660222.93,Online,Filled,2025-03-07
TXN00001441,C00165,STK0020,NTV,2025-03-05,2025-03-05 13:42:26,SELL,Market,100000,65.68,6568000.0,7881.6,551.71,6559566.69,Online,Filled,2025-03-07
TXN00008587,C00317,STK0032,HUMAN,2025-03-05,2025-03-05 13:42:31,SELL,Limit,20000,65.73,1314600.0,2261.11,158.28,1312180.61,Broker,Filled,2025-03-07
TXN00003193,C00341,STK0015,BDMS,2025-03-05,2025-03-05 13:51:28,SELL,Limit,500000,56.9,28450000.0,32717.5,2290.23,28414992.27,Phone,Filled,2025-03-07
TXN00022972,C00480,STK0007,EGCO,2025-03-05,2025-03-05 13:58:01,SELL,Limit,2000,56.89,113780.0,250.32,17.52,113512.16,Online,Filled,2025-03-07
TXN00021427,C00432,STK0022,AP,2025-03-05,2025-03-05 14:03:52,BUY,Market,50000,12.79,639500.0,1266.21,88.63,640854.84,Mobile App,Filled,2025-03-07
TXN00018183,C00332,STK0029,HANA,2025-03-05,2025-03-05 14:05:10,SELL,Market,10000,25.93,259300.0,570.46,39.93,258689.61,Broker,Filled,2025-03-07
TXN00023354,C00297,STK0025,ORI,2025-03-05,2025-03-05 14:07:21,BUY,Limit,100000,21.45,2145000.0,3689.4,258.26,2148947.66,Mobile App,Filled,2025-03-07
TXN00002674,C00171,STK0018,CHG,2025-03-05,2025-03-05 14:08:41,BUY,Limit,5000,72.2,361000.0,913.33,63.93,361977.26,Mobile App,Filled,2025-03-07
TXN00013115,C00306,STK0029,HANA,2025-03-05,2025-03-05 14:10:04,BUY,Market,2945,25.93,76363.85,193.2,13.52,76570.57,Online,Partial,2025-03-07
TXN00008592,C00133,STK0027,SIRI,2025-03-05,2025-03-05 14:13:44,BUY,Market,200,67.43,13486.0,50.0,3.5,13539.5,Online,Filled,2025-03-07
TXN00001213,C00356,STK0048,DTAC,2025-03-05,2025-03-05 14:18:29,SELL,Market,100000,58.67,5867000.0,8096.46,566.75,5858336.79,Mobile App,Filled,2025-03-07
TXN00008605,C00406,STK0032,HUMAN,2025-03-05,2025-03-05 14:22:17,SELL,Limit,30000,65.73,1971900.0,3391.67,237.42,1968270.91,Mobile App,Filled,2025-03-07
TXN00023540,C00401,STK0048,DTAC,2025-03-05,2025-03-05 14:27:14,BUY,Market,50000,58.67,2933500.0,5045.62,353.19,2938898.81,Online,Filled,2025-03-07
TXN00017972,C00047,STK0017,BCH,2025-03-05,2025-03-05 14:27:24,BUY,Stop Loss,10000,73.85,738500.0,1462.23,102.36,740064.59,Mobile App,Filled,2025-03-07
TXN00003798,C00012,STK0020,NTV,2025-03-05,2025-03-05 14:31:55,SELL,Market,8000,65.68,525440.0,945.79,66.21,524428.0,Broker,Filled,2025-03-07
TXN00013762,C00218,STK0005,BGRIM,2025-03-05,2025-03-05 14:33:35,BUY,Limit,500,99.12,49560.0,136.29,9.54,49705.83,Mobile App,Filled,2025-03-07
TXN00005304,C00280,STK0029,HANA,2025-03-05,2025-03-05 14:35:40,SELL,Market,2000,25.93,51860.0,129.65,9.08,51721.27,Online,Filled,2025-03-07
TXN00021056,C00089,STK0047,TRUE,2025-03-05,2025-03-05 14:40:13,SELL,Limit,2500,51.62,129050.0,326.5,22.86,128700.64,Mobile App,Filled,2025-03-07
TXN00008945,C00477,STK0038,CENTEL,2025-03-05,2025-03-05 14:43:15,BUY,Limit,50000,55.53,2776500.0,4775.58,334.29,2781609.87,Online,Filled,2025-03-07
TXN00012945,C00395,STK0015,BDMS,2025-03-05,2025-03-05 14:44:48,BUY,Market,6000,56.9,341400.0,0.0,0.0,0.0,Online,Cancelled,2025-03-07
TXN00012994,C00416,STK0025,ORI,2025-03-05,2025-03-05 14:46:06,SELL,Market,15000,21.45,321750.0,814.03,56.98,320878.99,Broker,Filled,2025-03-07
TXN00018053,C00222,STK0013,BAY,2025-03-05,2025-03-05 14:48:15,BUY,Limit,100000,56.41,5641000.0,6769.2,473.84,5648243.04,Broker,Filled,2025-03-07
TXN00015621,C00328,STK0023,SPALI,2025-03-05,2025-03-05 14:55:32,SELL,Market,100000,11.21,1121000.0,1681.5,117.71,1119200.79,Online,Filled,2025-03-07
TXN00017485,C00368,STK0009,SCB,2025-03-05,2025-03-05 14:57:20,BUY,Limit,500000,215.55,107775000.0,118552.5,8298.68,107901851.18,Mobile App,Filled,2025-03-07
TXN00019104,C00045,STK0019,RJH,2025-03-05,2025-03-05 14:57:42,SELL,Market,10000000,43.31,4331000.0,7146.15,500.23,4323353.62,Mobile App,Filled,2025-03-07
TXN00015251,C00259,STK0004,GULF,2025-03-05,2025-03-05 14:57:56,BUY,Market,500000,113.35,56675000.0,62342.5,4363.98,56741706.48,Mobile App,Filled,2025-03-07
TXN00009290,C00144,STK0038,CENTEL,2025-03-05,2025-03-05 15:01:17,BUY,Market,2500,55.53,138825.0,305.42,21.38,139151.8,Mobile App,Filled,2025-03-07
TXN00003121,C00258,STK0043,PTTGC,2025-03-05,2025-03-05 15:05:29,BUY,Limit,200,75.14,15028.0,50.0,3.5,15081.5,Online,Filled,2025-03-07
TXN00023348,C00409,STK0006,RATCH,2025-03-05,2025-03-05 15:05:31,SELL,Market,70000,190.97,13367900.0,16041.48,1122.9,13350735.62,Mobile App,Filled,2025-03-07
TXN00020873,C00477,STK0029,HANA,2025-03-05,2025-03-05 15:09:27,SELL,Limit,100000,25.93,2593000.0,4459.96,312.2,2588227.84,Mobile App,Filled,2025-03-07
TXN00015050,C00479,STK0046,ADVANC,2025-03-05,2025-03-05 15:43:03,SELL,Limit,14000,62.33,872620.0,1570.72,109.95,870939.33,Mobile App,Filled,2025-03-07
TXN00005326,C00038,STK0012,TMB,2025-03-05,2025-03-05 15:43:05,BUY,Limit,800,169.04,135232.0,327.26,22.91,135582.17,Online,Filled,2025-03-07
TXN00001217,C00427,STK0050,THCOM,2025-03-05,2025-03-05 15:47:39,BUY,Limit,10000,45.08,450800.0,1090.94,76.37,451967.31,Online,Filled,2025-03-07
TXN00022840,C00242,STK0041,SCGP,2025-03-05,2025-03-05 15:56:38,BUY,Limit,50000,13.31,665500.0,1377.58,96.43,666974.01,Online,Filled,2025-03-07
TXN00023601,C00033,STK0003,GPSC,2025-03-05,2025-03-05 16:18:10,SELL,Limit,50000,51.46,2573000.0,4245.45,297.18,2568457.37,Online,Filled,2025-03-07
TXN00020737,C00437,STK0032,HUMAN,2025-03-05,2025-03-05 16:20:17,BUY,Market,8000,65.73,525840.0,1088.49,76.19,527004.68,Online,Filled,2025-03-07
TXN00020304,C00215,STK0022,AP,2025-03-05,2025-03-05 16:21:39,BUY,Market,424,12.79,5422.96,50.0,3.5,5476.46,Online,Partial,2025-03-07
TXN00009520,C00408,STK0022,AP,2025-03-05,2025-03-05 16:25:17,BUY,Limit,1000000,12.79,127900.0,281.38,19.7,128201.08,Mobile App,Filled,2025-03-07
TXN00007383,C00355,STK0043,PTTGC,2025-03-05,2025-03-05 16:30:33,BUY,Market,50000,75.14,3757000.0,0.0,0.0,0.0,Mobile App,Cancelled,2025-03-07
TXN00020427,C00440,STK0032,HUMAN,2025-03-05,2025-03-05 16:30:43,BUY,Market,10000,65.73,657300.0,1301.45,91.1,658692.55,Online,Filled,2025-03-07
TXN00015120,C00372,STK0038,CENTEL,2025-03-05,2025-03-05 16:39:58,BUY,Limit,50000,55.53,2776500.0,4581.23,320.69,2781401.92,Mobile App,Filled,2025-03-07
TXN00015890,C00055,STK0014,TISCO,2025-03-05,2025-03-05 16:42:04,BUY,Limit,100000,102.59,10259000.0,13541.88,947.93,10273489.81,Phone,Filled,2025-03-07
TXN00010207,C00354,STK0030,SVI,2025-03-05,2025-03-05 16:47:08,SELL,Limit,3000,54.39,163170.0,412.82,28.9,162728.28,Mobile App,Filled,2025-03-07
TXN00006767,C00300,STK0032,HUMAN,2025-03-06,2025-03-06 10:00:21,BUY,Limit,400,65.66,26264.0,75.38,5.28,26344.66,Online,Filled,2025-03-08
TXN00002133,C00355,STK0049,JAS,2025-03-06,2025-03-06 10:04:34,BUY,Stop Loss,10000,65.79,657900.0,1184.22,82.9,659167.12,Online,Filled,2025-03-08
TXN00002330,C00145,STK0024,PSH,2025-03-06,2025-03-06 10:05:44,BUY,Limit,5000,81.21,406050.0,893.31,62.53,407005.84,Mobile App,Filled,2025-03-08
TXN00018412,C00259,STK0040,SCC,2025-03-06,2025-03-06 10:14:24,BUY,Market,10000,18.67,186700.0,0.0,0.0,0.0,Online,Cancelled,2025-03-08
TXN00007781,C00338,STK0039,MINT,2025-03-06,2025-03-06 10:18:16,BUY,Market,500000,38.16,19080000.0,22896.0,1602.72,19104498.72,Broker,Filled,2025-03-08
TXN00020330,C00403,STK0001,PTT,2025-03-06,2025-03-06 10:29:43,BUY,Market,50000,152.76,7638000.0,10082.16,705.75,7648787.91,Mobile App,Filled,2025-03-08
TXN00019076,C00387,STK0015,BDMS,2025-03-06,2025-03-06 10:33:27,BUY,Limit,500,56.61,28305.0,81.24,5.69,28391.93,Broker,Filled,2025-03-08
TXN00013902,C00071,STK0019,RJH,2025-03-06,2025-03-06 10:38:16,SELL,Limit,10000,42.68,426800.0,938.96,65.73,425795.31,Online,Filled,2025-03-08
TXN00012618,C00389,STK0022,AP,2025-03-06,2025-03-06 10:45:41,BUY,Limit,5000,13.18,65900.0,189.13,13.24,66102.37,Mobile App,Filled,2025-03-08
TXN00016578,C00396,STK0019,RJH,2025-03-06,2025-03-06 10:47:07,BUY,Market,200,42.68,8536.0,50.0,3.5,8589.5,Online,Filled,2025-03-08
TXN00012366,C00312,STK0044,TOA,2025-03-06,2025-03-06 10:47:38,SELL,Limit,80000,90.52,7241600.0,9558.91,669.12,7231371.97,Broker,Filled,2025-03-08
TXN00018791,C00111,STK0030,SVI,2025-03-06,2025-03-06 10:48:11,BUY,Limit,1000,54.48,54480.0,136.2,9.53,54625.73,Online,Filled,2025-03-08
TXN00005736,C00090,STK0013,BAY,2025-03-06,2025-03-06 10:56:42,BUY,Market,60000,57.88,3472800.0,5209.2,364.64,3478373.84,Online,Filled,2025-03-08
TXN00013729,C00051,STK0013,BAY,2025-03-06,2025-03-06 10:57:12,BUY,Market,2000,57.88,115760.0,292.87,20.5,116073.37,Phone,Filled,2025-03-08
TXN00019710,C00273,STK0004,GULF,2025-03-06,2025-03-06 11:01:19,BUY,Limit,4000,113.14,452560.0,1095.2,76.66,453731.86,Mobile App,Filled,2025-03-08
TXN00018026,C00076,STK0048,DTAC,2025-03-06,2025-03-06 11:03:50,SELL,Limit,50000,57.47,2873500.0,4942.42,345.97,2868211.61,Online,Filled,2025-03-08
TXN00013132,C00445,STK0035,BJC,2025-03-06,2025-03-06 11:04:30,SELL,Market,1000,15.64,15640.0,50.0,3.5,15586.5,Broker,Filled,2025-03-08
TXN00016030,C00435,STK0044,TOA,2025-03-06,2025-03-06 11:06:17,SELL,Limit,500,90.52,45260.0,113.15,7.92,45138.93,Online,Filled,2025-03-08
TXN00013622,C00061,STK0014,TISCO,2025-03-06,2025-03-06 11:21:14,SELL,Market,100000,102.96,10296000.0,12355.2,864.86,10282779.94,Broker,Filled,2025-03-08
TXN00001303,C00301,STK0008,KBANK,2025-03-06,2025-03-06 11:24:22,BUY,Limit,50000,110.48,5524000.0,7623.12,533.62,5532156.74,Online,Filled,2025-03-08
